Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2018-08-02,Happy End,2017,https://letterboxd.com/danielquinn/film/happy-end-2017/,2,,,2018-08-01
2018-08-02,The Invisible Man,1933,https://letterboxd.com/danielquinn/film/the-invisible-man/,3.5,,,2018-08-01
2018-08-03,Phantom,1922,https://letterboxd.com/danielquinn/film/phantom-1922/,4,,,2018-08-02
2018-08-03,Silver River,1948,https://letterboxd.com/danielquinn/film/silver-river/,4,,,2018-08-02
2018-08-03,The Theatre of the Matters,1977,https://letterboxd.com/danielquinn/film/the-theatre-of-the-matters/,4,,,2018-08-02
2018-08-03,Storm Warning,1951,https://letterboxd.com/danielquinn/film/storm-warning/,3.5,,,2018-08-02
2018-08-04,Erotikon,1920,https://letterboxd.com/danielquinn/film/erotikon/,3.5,,,2018-08-03
2018-08-04,Only the Valiant,1951,https://letterboxd.com/danielquinn/film/only-the-valiant/,3.5,,,2018-08-03
2018-08-04,Chronicle of a Boy Alone,1965,https://letterboxd.com/danielquinn/film/chronicle-of-a-boy-alone/,4,,,2018-08-03
2018-08-04,These Three,1936,https://letterboxd.com/danielquinn/film/these-three/,3.5,,,2018-08-03
2018-08-05,Tight Spot,1974,https://letterboxd.com/danielquinn/film/tight-spot-1974/,4,,,2018-08-04
2018-08-05,"H.M. Pulham, Esq.",1941,https://letterboxd.com/danielquinn/film/hm-pulham-esq/,4,,,2018-08-04
2018-08-05,Appointment in Bray,1971,https://letterboxd.com/danielquinn/film/appointment-in-bray/,2.5,,,2018-08-04
2018-08-05,Harriet Craig,1950,https://letterboxd.com/danielquinn/film/harriet-craig/,3.5,,,2018-08-04
2018-08-06,"Hard, Fast and Beautiful",1951,https://letterboxd.com/danielquinn/film/hard-fast-and-beautiful/,3.5,,,2018-08-05
2018-08-06,Mr. Skeffington,1944,https://letterboxd.com/danielquinn/film/mr-skeffington/,3,,,2018-08-05
2018-08-06,The Reluctant Debutante,1958,https://letterboxd.com/danielquinn/film/the-reluctant-debutante/,4,,,2018-08-05
2018-08-07,Martha,1974,https://letterboxd.com/danielquinn/film/martha-1974/,4,,,2018-08-06
2018-08-07,The Lives of a Bengal Lancer,1935,https://letterboxd.com/danielquinn/film/the-lives-of-a-bengal-lancer/,4,,,2018-08-06
2018-08-07,No Time for Love,1943,https://letterboxd.com/danielquinn/film/no-time-for-love/,3.5,,,2018-08-06
2018-08-07,Inspector Lavardin,1986,https://letterboxd.com/danielquinn/film/inspector-lavardin/,3,,,2018-08-06
2018-08-08,The Castaways of Turtle Island,1976,https://letterboxd.com/danielquinn/film/the-castaways-of-turtle-island/,4,,,2018-08-07
2018-08-08,Westbound,1959,https://letterboxd.com/danielquinn/film/westbound/,3.5,,,2018-08-07
2018-08-08,Divorce Italian Style,1961,https://letterboxd.com/danielquinn/film/divorce-italian-style/,2,,,2018-08-07
2018-08-08,"Take a Letter, Darling",1942,https://letterboxd.com/danielquinn/film/take-a-letter-darling/,3.5,,,2018-08-07
2018-08-09,Three Coins in the Fountain,1954,https://letterboxd.com/danielquinn/film/three-coins-in-the-fountain/,3.5,,,2018-08-08
2018-08-10,Marius,1931,https://letterboxd.com/danielquinn/film/marius/,4,,,2018-08-09
2018-08-10,The Indian Fighter,1955,https://letterboxd.com/danielquinn/film/the-indian-fighter/,4,,,2018-08-09
2018-08-10,Comment ça va?,1976,https://letterboxd.com/danielquinn/film/comment-ca-va/,4,,,2018-08-09
2018-08-10,Let's Make Love,1960,https://letterboxd.com/danielquinn/film/lets-make-love/,4,,,2018-08-09
2018-08-11,Les Sièges de l'Alcazar,1989,https://letterboxd.com/danielquinn/film/les-sieges-de-lalcazar/,3.5,,,2018-08-10
2018-08-11,The Bounty Hunter,1954,https://letterboxd.com/danielquinn/film/the-bounty-hunter-1954/,3.5,,,2018-08-10
2018-08-11,Woman's World,1954,https://letterboxd.com/danielquinn/film/womans-world/,3.5,,,2018-08-10
2018-08-12,Fanny,1932,https://letterboxd.com/danielquinn/film/fanny/,4.5,,,2018-08-11
2018-08-12,The Grissom Gang,1971,https://letterboxd.com/danielquinn/film/the-grissom-gang/,3,,,2018-08-11
2018-08-12,The Book of Mary,1985,https://letterboxd.com/danielquinn/film/the-book-of-mary/,4,,,2018-08-11
2018-08-12,Bhowani Junction,1956,https://letterboxd.com/danielquinn/film/bhowani-junction/,3.5,,,2018-08-11
2018-08-13,César,1936,https://letterboxd.com/danielquinn/film/cesar/,4,,,2018-08-12
2018-08-13,When Tomorrow Comes,1939,https://letterboxd.com/danielquinn/film/when-tomorrow-comes/,4,,,2018-08-12
2018-08-13,Judex,1963,https://letterboxd.com/danielquinn/film/judex-1963/,4,,,2018-08-12
2018-08-13,Lover Come Back,1961,https://letterboxd.com/danielquinn/film/lover-come-back/,3,,,2018-08-12
2018-08-13,"Throw Away Your Books, Rally in the Streets",1971,https://letterboxd.com/danielquinn/film/throw-away-your-books-rally-in-the-streets/,2,,,2018-08-13
2018-08-14,Vera Cruz,1954,https://letterboxd.com/danielquinn/film/vera-cruz/,3.5,,,2018-08-13
2018-08-14,Looking for Mr. Goodbar,1977,https://letterboxd.com/danielquinn/film/looking-for-mr-goodbar/,3.5,,,2018-08-13
2018-08-14,The World of Suzie Wong,1960,https://letterboxd.com/danielquinn/film/the-world-of-suzie-wong/,4,,,2018-08-13
2018-08-15,Comedians,1954,https://letterboxd.com/danielquinn/film/comedians/,3.5,,,2018-08-14
2018-08-15,13 Rue Madeleine,1947,https://letterboxd.com/danielquinn/film/13-rue-madeleine/,3.5,,,2018-08-14
2018-08-15,Venom and Eternity,1951,https://letterboxd.com/danielquinn/film/venom-and-eternity/,4.5,,,2018-08-14
2018-08-15,Sex and the Single Girl,1964,https://letterboxd.com/danielquinn/film/sex-and-the-single-girl/,3,,,2018-08-14
2018-08-16,River of Grass,1994,https://letterboxd.com/danielquinn/film/river-of-grass/,3.5,,,2018-08-15
2018-08-16,Golden Boy,1939,https://letterboxd.com/danielquinn/film/golden-boy/,4,,,2018-08-15
2018-08-16,Burden of Life,1935,https://letterboxd.com/danielquinn/film/burden-of-life/,4,,,2018-08-15
2018-08-16,Young Cassidy,1965,https://letterboxd.com/danielquinn/film/young-cassidy/,3.5,,,2018-08-15
2018-08-16,Dispersed Clouds,1951,https://letterboxd.com/danielquinn/film/dispersed-clouds/,4,,,2018-08-16
2018-08-17,Golden Exits,2017,https://letterboxd.com/danielquinn/film/golden-exits/,2.5,,,2018-08-16
2018-08-17,"The Long, Hot Summer",1958,https://letterboxd.com/danielquinn/film/the-long-hot-summer/,3.5,,,2018-08-16
2018-08-17,Boomerang!,1947,https://letterboxd.com/danielquinn/film/boomerang/,3.5,,,2018-08-16
2018-08-18,Corruption,1963,https://letterboxd.com/danielquinn/film/corruption-1963/,4,,,2018-08-17
2018-08-18,Springfield Rifle,1952,https://letterboxd.com/danielquinn/film/springfield-rifle/,4,,,2018-08-17
2018-08-18,Panic,1946,https://letterboxd.com/danielquinn/film/panic/,4,,,2018-08-17
2018-08-18,Chicken with Vinegar,1985,https://letterboxd.com/danielquinn/film/chicken-with-vinegar/,3.5,,,2018-08-17
2018-08-19,A Fugitive from the Past,1965,https://letterboxd.com/danielquinn/film/a-fugitive-from-the-past/,4,,,2018-08-18
2018-08-19,The Man Who Came to Dinner,1942,https://letterboxd.com/danielquinn/film/the-man-who-came-to-dinner/,2.5,,,2018-08-18
2018-08-19,Red Sundown,1956,https://letterboxd.com/danielquinn/film/red-sundown/,3.5,,,2018-08-18
2018-08-19,War and Peace,1956,https://letterboxd.com/danielquinn/film/war-and-peace/,3.5,,,2018-08-18
2018-08-23,Jackie,2016,https://letterboxd.com/danielquinn/film/jackie-2016/,3,,,2018-08-22
2018-08-25,She Wore a Yellow Ribbon,1949,https://letterboxd.com/danielquinn/film/she-wore-a-yellow-ribbon/,5,Yes,,2018-08-24
2018-08-26,The Prince and the Showgirl,1957,https://letterboxd.com/danielquinn/film/the-prince-and-the-showgirl/,3,,,2018-08-25
2018-08-27,Confessions of a Nazi Spy,1939,https://letterboxd.com/danielquinn/film/confessions-of-a-nazi-spy/,3.5,,,2018-08-26
2018-08-29,Fort Apache,1948,https://letterboxd.com/danielquinn/film/fort-apache/,4.5,Yes,,2018-08-28
2018-08-30,The Magnificent Ambersons,1942,https://letterboxd.com/danielquinn/film/the-magnificent-ambersons/,4.5,Yes,,2018-08-29
2018-09-02,The Magnificent Dope,1942,https://letterboxd.com/danielquinn/film/the-magnificent-dope/,4,,,2018-09-01
2018-09-03,Those Who Did Not Go to War,1965,https://letterboxd.com/danielquinn/film/those-who-did-not-go-to-war/,3.5,,,2018-09-02
2018-09-04,A Day at the Races,1937,https://letterboxd.com/danielquinn/film/a-day-at-the-races/,2.5,,,2018-09-03
2018-09-07,El arte de vivir,1966,https://letterboxd.com/danielquinn/film/el-arte-de-vivir/,3.5,,,2018-09-06
2018-09-08,The Last Movie,1971,https://letterboxd.com/danielquinn/film/the-last-movie/,2.5,,,2018-09-07
2018-09-09,One,1966,https://letterboxd.com/danielquinn/film/one-1966/,3,,,2018-09-08
2018-09-09,Eyeblink,1966,https://letterboxd.com/danielquinn/film/eyeblink/,2.5,,,2018-09-08
2018-09-09,Bottoms,1967,https://letterboxd.com/danielquinn/film/bottoms/,2.5,,,2018-09-08
2018-09-09,Freedom,1970,https://letterboxd.com/danielquinn/film/freedom-1970/,3,,,2018-09-08
2018-09-09,Apotheosis,1970,https://letterboxd.com/danielquinn/film/apotheosis/,3,,,2018-09-08
2018-09-09,Fly,1970,https://letterboxd.com/danielquinn/film/fly/,3.5,,,2018-09-08
2018-09-10,List,2011,https://letterboxd.com/danielquinn/film/list/,4,,,2018-09-09
2018-09-16,Los culpables,1962,https://letterboxd.com/danielquinn/film/los-culpables/,3.5,,,2018-09-15
2018-09-17,Bilbao,1978,https://letterboxd.com/danielquinn/film/bilbao/,3,,,2018-09-16
2018-09-18,Comrades: Almost a Love Story,1996,https://letterboxd.com/danielquinn/film/comrades-almost-a-love-story/,3.5,,,2018-09-17
2018-09-21,They Paid with Bullets: Chicago 1929,1969,https://letterboxd.com/danielquinn/film/they-paid-with-bullets-chicago-1929/,2,,,2018-09-20
2018-09-21,Die Hard,1988,https://letterboxd.com/danielquinn/film/die-hard/,2.5,,,2018-09-20
2018-09-22,Mrs. Hyde,2017,https://letterboxd.com/danielquinn/film/mrs-hyde/,3.5,,,2018-09-21
2018-09-24,How to Marry a Millionaire,1953,https://letterboxd.com/danielquinn/film/how-to-marry-a-millionaire/,3.5,,,2018-09-23
2018-09-28,Tiempo de amor,1964,https://letterboxd.com/danielquinn/film/tiempo-de-amor/,4,,,2018-09-27
2018-09-30,Bad Timing,1980,https://letterboxd.com/danielquinn/film/bad-timing/,3.5,,,2018-09-29
2018-10-01,Ceiling Zero,1936,https://letterboxd.com/danielquinn/film/ceiling-zero/,4,,,2018-09-30
2018-10-04,Woodstock,1970,https://letterboxd.com/danielquinn/film/woodstock/,3.5,,,2018-10-03
2018-10-05,A Girl in a Million,1946,https://letterboxd.com/danielquinn/film/a-girl-in-a-million/,3,,,2018-10-04
2018-10-06,Beauty Lives in Freedom,2018,https://letterboxd.com/danielquinn/film/beauty-lives-in-freedom/,3.5,,,2018-10-05
2018-10-07,Mrs. Fang,2017,https://letterboxd.com/danielquinn/film/mrs-fang/,2.5,,,2018-10-06
2018-10-08,"Duck, You Sucker",1971,https://letterboxd.com/danielquinn/film/duck-you-sucker/,3.5,,,2018-10-07
2018-10-08,Love and Greed,1964,https://letterboxd.com/danielquinn/film/love-and-greed/,4,,,2018-10-07
2018-10-10,Jane Eyre,1943,https://letterboxd.com/danielquinn/film/jane-eyre/,3,,,2018-10-09
2018-10-10,29 Acacia Avenue,1945,https://letterboxd.com/danielquinn/film/29-acacia-avenue/,2,,,2018-10-09
2018-10-11,The Seventh Veil,1945,https://letterboxd.com/danielquinn/film/the-seventh-veil/,3,,,2018-10-10
2018-10-12,Ta'ang,2016,https://letterboxd.com/danielquinn/film/taang/,3.5,,,2018-10-11
2018-10-13,A Star Is Born,1937,https://letterboxd.com/danielquinn/film/a-star-is-born/,4.5,,,2018-10-12
2018-10-14,Dyketactics,1974,https://letterboxd.com/danielquinn/film/dyketactics/,3.5,,,2018-10-13
2018-10-14,Double Strength,1978,https://letterboxd.com/danielquinn/film/double-strength/,3,,,2018-10-13
2018-10-14,A Horse Is Not a Metaphor,2008,https://letterboxd.com/danielquinn/film/a-horse-is-not-a-metaphor/,0.5,,,2018-10-13
2018-10-14,Evidentiary Bodies,2018,https://letterboxd.com/danielquinn/film/evidentiary-bodies-2018/,1,,,2018-10-13
2018-10-14,Drive a Crooked Road,1954,https://letterboxd.com/danielquinn/film/drive-a-crooked-road/,4,,,2018-10-13
2018-10-15,Holiday Camp,1947,https://letterboxd.com/danielquinn/film/holiday-camp/,2.5,,,2018-10-14
2018-10-15,The Years Between,1946,https://letterboxd.com/danielquinn/film/the-years-between/,4,,,2018-10-14
2018-10-16,Traces,2014,https://letterboxd.com/danielquinn/film/traces-2014/,3,,,2018-10-15
2018-10-16,Father and Sons,2014,https://letterboxd.com/danielquinn/film/father-and-sons-2014/1/,2.5,,,2018-10-15
2018-10-17,Daybreak,1948,https://letterboxd.com/danielquinn/film/daybreak/,3,,,2018-10-16
2018-10-20,El Angel,2018,https://letterboxd.com/danielquinn/film/el-angel-2018/,3,,,2018-10-19
2018-10-21,Carmen and Lola,2018,https://letterboxd.com/danielquinn/film/carmen-and-lola/,1,,,2018-10-20
2018-10-21,Between Two Waters,2018,https://letterboxd.com/danielquinn/film/between-two-waters/,3.5,,,2018-10-20
2018-10-22,Petra,2018,https://letterboxd.com/danielquinn/film/petra/,2.5,,,2018-10-21
2018-10-24,A Letter to Elia,2010,https://letterboxd.com/danielquinn/film/a-letter-to-elia/,3,,,2018-10-23
2018-10-24,Italianamerican,1974,https://letterboxd.com/danielquinn/film/italianamerican/,3,,,2018-10-23
2018-10-26,Boxcar Bertha,1972,https://letterboxd.com/danielquinn/film/boxcar-bertha/,3.5,,,2018-10-25
2018-10-26,鸿雁传影：海梅·罗萨莱斯与王兵的往来影笺,2009,https://letterboxd.com/danielquinn/film/film:226390/,2.5,,,2018-10-25
2018-10-26,La secta de los misteriosos,1917,https://letterboxd.com/danielquinn/film/la-secta-de-los-misteriosos/,3,,,2018-10-25
2018-10-28,Heaven's Gate,1980,https://letterboxd.com/danielquinn/film/heavens-gate/,4,Yes,,2018-10-27
2018-10-29,A Kiss Before Dying,1956,https://letterboxd.com/danielquinn/film/a-kiss-before-dying/,3.5,,,2018-10-28
2018-10-29,Portrait from Life,1948,https://letterboxd.com/danielquinn/film/portrait-from-life/,3,,,2018-10-28
2018-11-02,Our Town,1940,https://letterboxd.com/danielquinn/film/our-town/,4,,,2018-11-01
2018-11-02,The Blue Dahlia,1946,https://letterboxd.com/danielquinn/film/the-blue-dahlia/,3.5,,,2018-11-01
2018-11-03,The Lost People,1949,https://letterboxd.com/danielquinn/film/the-lost-people/,3.5,,,2018-11-02
2018-11-03,Warm Current,1957,https://letterboxd.com/danielquinn/film/warm-current/,4,,,2018-11-02
2018-11-13,Bulrushes,2003,https://letterboxd.com/danielquinn/film/bulrushes/,3.5,,,2018-11-04
2018-11-13,Fountain,2000,https://letterboxd.com/danielquinn/film/fountain-2000/,3.5,,,2018-11-04
2018-11-13,Girls,2003,https://letterboxd.com/danielquinn/film/girls-2003/,3.5,,,2018-11-04
2018-11-13,Mission: Impossible - Fallout,2018,https://letterboxd.com/danielquinn/film/mission-impossible-fallout/,2,,,2018-11-12
2018-11-21,Torment,1944,https://letterboxd.com/danielquinn/film/torment/,3.5,,,2018-11-20
2018-11-22,Tokyo Story,1953,https://letterboxd.com/danielquinn/film/tokyo-story/,5,Yes,,2018-11-21
2018-11-23,Point de Gaze,2012,https://letterboxd.com/danielquinn/film/point-de-gaze/,3.5,,,2018-11-22
2018-11-23,New Fancy Foils,2013,https://letterboxd.com/danielquinn/film/new-fancy-foils/,3.5,,,2018-11-22
2018-11-23,Glistening Thrills,2013,https://letterboxd.com/danielquinn/film/glistening-thrills/,3.5,,,2018-11-22
2018-11-23,Dusty Stacks of Mom: The Poster Project,2013,https://letterboxd.com/danielquinn/film/dusty-stacks-of-mom-the-poster-project/,4,,,2018-11-22
2018-11-23,Something Between Us,2015,https://letterboxd.com/danielquinn/film/something-between-us/,4,Yes,,2018-11-22
2018-11-24,The Grand Bizarre,2018,https://letterboxd.com/danielquinn/film/the-grand-bizarre-2018/,4,,,2018-11-23
2018-11-25,The Last Flight,1931,https://letterboxd.com/danielquinn/film/the-last-flight-1931/,4,,,2018-11-24
2018-11-29,La Flor,2018,https://letterboxd.com/danielquinn/film/la-flor/1/,4.5,,,2018-11-28
2018-12-01,Dishonored Lady,1947,https://letterboxd.com/danielquinn/film/dishonored-lady/,3,,,2018-11-30
2018-12-02,Dreaming Under Capitalism,2018,https://letterboxd.com/danielquinn/film/dreaming-under-capitalism/,4,,,2018-12-01
2018-12-02,So Long at the Fair,1950,https://letterboxd.com/danielquinn/film/so-long-at-the-fair/,3.5,,,2018-12-01
2018-12-07,Quién te cantará,2018,https://letterboxd.com/danielquinn/film/quien-te-cantara/,2,,,2018-12-06
2018-12-09,Suspiria,1977,https://letterboxd.com/danielquinn/film/suspiria/,2.5,Yes,,2018-12-08
2018-12-10,BlacKkKlansman,2018,https://letterboxd.com/danielquinn/film/blackkklansman/,3,,,2018-12-09
2018-12-10,Midnight Lace,1960,https://letterboxd.com/danielquinn/film/midnight-lace/,3,,,2018-12-09
2018-12-13,Ismael's Ghosts,2017,https://letterboxd.com/danielquinn/film/ismaels-ghosts/,4,,,2018-12-12
2018-12-15,Island of Lost Souls,1932,https://letterboxd.com/danielquinn/film/island-of-lost-souls/,3.5,,,2018-12-14
2018-12-16,Burning,2018,https://letterboxd.com/danielquinn/film/burning-2018/,3.5,,,2018-12-15
2018-12-16,Portal,2002,https://letterboxd.com/danielquinn/film/portal-2002/,2.5,,,2018-12-15
2018-12-16,Building,2003,https://letterboxd.com/danielquinn/film/building/,3.5,,,2018-12-15
2018-12-16,Me+,2004,https://letterboxd.com/danielquinn/film/me-2004/,2.5,,,2018-12-15
2018-12-16,Ooops Wrong Planet,2009,https://letterboxd.com/danielquinn/film/ooops-wrong-planet/,3,,,2018-12-15
2018-12-16,Oh,2010,https://letterboxd.com/danielquinn/film/oh-2010/,3.5,,,2018-12-15
2018-12-16,Thing,2013,https://letterboxd.com/danielquinn/film/thing/,3,,,2018-12-15
2018-12-16,Black,2015,https://letterboxd.com/danielquinn/film/black-2015/,3,,,2018-12-15
2018-12-16,Atlas,2016,https://letterboxd.com/danielquinn/film/atlas-2016/,2.5,,,2018-12-15
2018-12-17,Silence,2016,https://letterboxd.com/danielquinn/film/silence/,3,,,2018-12-16
2018-12-19,La Région Centrale,1971,https://letterboxd.com/danielquinn/film/la-region-centrale/,4,,,2018-12-18
2018-12-23,The Signs,2006,https://letterboxd.com/danielquinn/film/the-signs/,3.5,,,2018-12-22
2018-12-23,Faubourg St Martin,1986,https://letterboxd.com/danielquinn/film/faubourg-st-martin/,4.5,,,2018-12-22
2018-12-23,Obsession,1949,https://letterboxd.com/danielquinn/film/obsession/,3,,,2018-12-22
2018-12-24,Cold War,2018,https://letterboxd.com/danielquinn/film/cold-war-2018/,2.5,,,2018-12-23
2018-12-24,The Ballad of Buster Scruggs,2018,https://letterboxd.com/danielquinn/film/the-ballad-of-buster-scruggs/,3,,,2018-12-23
2018-12-24,First Reformed,2017,https://letterboxd.com/danielquinn/film/first-reformed/,3.5,,,2018-12-23
2018-12-24,The Lone Hand,1953,https://letterboxd.com/danielquinn/film/the-lone-hand/,4,,,2018-12-23
2018-12-25,Red Canyon,1949,https://letterboxd.com/danielquinn/film/red-canyon-1949/,3,,,2018-12-24
2018-12-25,The Other Side of the Wind,2018,https://letterboxd.com/danielquinn/film/the-other-side-of-the-wind/,3,,,2018-12-24
2018-12-25,Roma,2018,https://letterboxd.com/danielquinn/film/roma-2018/,2.5,,,2018-12-24
2018-12-26,The Arrangement,1969,https://letterboxd.com/danielquinn/film/the-arrangement/,2,,,2018-12-25
2018-12-27,Blowing Wild,1953,https://letterboxd.com/danielquinn/film/blowing-wild/,3.5,,,2018-12-26
2018-12-28,Mandy,1952,https://letterboxd.com/danielquinn/film/mandy/,4,,,2018-12-27
2018-12-28,Three Rooms in Manhattan,1965,https://letterboxd.com/danielquinn/film/three-rooms-in-manhattan/,4,,,2018-12-27
2018-12-29,Dark Command,1940,https://letterboxd.com/danielquinn/film/dark-command/,4,,,2018-12-28
2018-12-29,"Walk Softly, Stranger",1950,https://letterboxd.com/danielquinn/film/walk-softly-stranger/,3.5,,,2018-12-28
2018-12-30,The Shepherd of the Hills,1941,https://letterboxd.com/danielquinn/film/the-shepherd-of-the-hills/,4.5,,,2018-12-29
2018-12-30,The Remains of the Day,1993,https://letterboxd.com/danielquinn/film/the-remains-of-the-day/,3.5,,,2018-12-29
2018-12-30,So Red the Rose,1935,https://letterboxd.com/danielquinn/film/so-red-the-rose/,4,,,2018-12-29
2018-12-31,In Name Only,1939,https://letterboxd.com/danielquinn/film/in-name-only/,4,,,2018-12-30
2018-12-31,I've Always Loved You,1946,https://letterboxd.com/danielquinn/film/ive-always-loved-you/,4.5,,,2018-12-31
2019-01-01,Apache Drums,1951,https://letterboxd.com/danielquinn/film/apache-drums/,4,,,2018-12-31
2019-01-02,Description of a Struggle,1960,https://letterboxd.com/danielquinn/film/description-of-a-struggle/,3.5,,,2019-01-01
2019-01-02,Hollow Triumph,1948,https://letterboxd.com/danielquinn/film/hollow-triumph/,3.5,,,2019-01-01
2019-01-02,The Lodger: A Story of the London Fog,1927,https://letterboxd.com/danielquinn/film/the-lodger-a-story-of-the-london-fog/,4,,,2019-01-01
2019-01-02,The Divorcee,1930,https://letterboxd.com/danielquinn/film/the-divorcee-1930/,4,,,2019-01-01
2019-01-03,Master of the House,1925,https://letterboxd.com/danielquinn/film/master-of-the-house/,4,,,2019-01-02
2019-01-03,Blood on the Moon,1948,https://letterboxd.com/danielquinn/film/blood-on-the-moon/,3.5,,,2019-01-02
2019-01-03,Cops,1922,https://letterboxd.com/danielquinn/film/cops/,3.5,,,2019-01-02
2019-01-03,The Goat,1921,https://letterboxd.com/danielquinn/film/the-goat/,4,,,2019-01-02
2019-01-03,Go West,1925,https://letterboxd.com/danielquinn/film/go-west/,3.5,,,2019-01-02
2019-01-03,The Bridge,1928,https://letterboxd.com/danielquinn/film/the-bridge-1928/,4.5,,,2019-01-02
2019-01-03,Susan Slept Here,1954,https://letterboxd.com/danielquinn/film/susan-slept-here/,3,,,2019-01-02
2019-01-04,Love's Berries,1926,https://letterboxd.com/danielquinn/film/loves-berries/,2.5,,,2019-01-03
2019-01-04,A Sixth Part of the World,1926,https://letterboxd.com/danielquinn/film/a-sixth-part-of-the-world/,4.5,,,2019-01-03
2019-01-04,Kiss Tomorrow Goodbye,1950,https://letterboxd.com/danielquinn/film/kiss-tomorrow-goodbye/,3.5,,,2019-01-03
2019-01-05,Private Life,2018,https://letterboxd.com/danielquinn/film/private-life-2018/,2.5,,,2019-01-04
2019-01-06,My Neighbor Totoro,1988,https://letterboxd.com/danielquinn/film/my-neighbor-totoro/,4,,,2019-01-05
2019-01-06,Lucky Stars,1925,https://letterboxd.com/danielquinn/film/lucky-stars/,3,,,2019-01-05
2019-01-06,The Sea Squawk,1925,https://letterboxd.com/danielquinn/film/the-sea-squawk/,3,,,2019-01-05
2019-01-06,Berlin Still-Life,1926,https://letterboxd.com/danielquinn/film/berlin-still-life/,3.5,,,2019-01-05
2019-01-06,Light Spill: Black-White-Gray,1930,https://letterboxd.com/danielquinn/film/light-spill-black-white-gray/,3.5,,,2019-01-05
2019-01-06,Mechanical Principles,1930,https://letterboxd.com/danielquinn/film/mechanical-principles/,3,,,2019-01-06
2019-01-06,Aimless Walk,1930,https://letterboxd.com/danielquinn/film/aimless-walk/,3.5,,,2019-01-06
2019-01-07,The Meyerowitz Stories (New and Selected),2017,https://letterboxd.com/danielquinn/film/the-meyerowitz-stories-new-and-selected/,2,,,2019-01-06
2019-01-07,The Garden of Allah,1936,https://letterboxd.com/danielquinn/film/the-garden-of-allah/,4,,,2019-01-07
2019-01-08,The Shooting,1966,https://letterboxd.com/danielquinn/film/the-shooting/,4,,,2019-01-07
2019-01-12,The Front Page,1931,https://letterboxd.com/danielquinn/film/the-front-page/,3.5,,,2019-01-11
2019-01-12,The Woman in the Rumor,1954,https://letterboxd.com/danielquinn/film/the-woman-in-the-rumor/,4.5,Yes,,2019-01-11
2019-01-13,Detour,1945,https://letterboxd.com/danielquinn/film/detour/,4.5,Yes,,2019-01-12
2019-01-13,Correspondances,2009,https://letterboxd.com/danielquinn/film/correspondances/,3.5,,,2019-01-13
2019-01-14,Lions Love,1969,https://letterboxd.com/danielquinn/film/lions-love/,3.5,,,2019-01-13
2019-01-17,Enamorada,1946,https://letterboxd.com/danielquinn/film/enamorada/,3.5,,,2019-01-16
2019-01-19,"Lost, Lost, Lost",1976,https://letterboxd.com/danielquinn/film/lost-lost-lost/,4.5,,,2019-01-18
2019-01-20,Sudden Rain,1956,https://letterboxd.com/danielquinn/film/sudden-rain/,4,,,2019-01-19
2019-01-21,The Tree of Wooden Clogs,1978,https://letterboxd.com/danielquinn/film/the-tree-of-wooden-clogs/,5,,,2019-01-20
2019-01-24,Two Monks,1934,https://letterboxd.com/danielquinn/film/two-monks/,3,,,2019-01-23
2019-01-24,I Do Not Care If We Go Down in History as Barbarians,2018,https://letterboxd.com/danielquinn/film/i-do-not-care-if-we-go-down-in-history-as-barbarians/,3,,,2019-01-23
2019-01-26,The Tales of Hoffmann,1951,https://letterboxd.com/danielquinn/film/the-tales-of-hoffmann/,4,,,2019-01-25
2019-01-27,Suddenly,1954,https://letterboxd.com/danielquinn/film/suddenly/,3,,,2019-01-27
2019-01-28,The Cardinal,1963,https://letterboxd.com/danielquinn/film/the-cardinal/,4,,,2019-01-27
2019-01-31,No More Excuses,1968,https://letterboxd.com/danielquinn/film/no-more-excuses/,3.5,,,2019-01-30
2019-02-01,Miss Oyu,1951,https://letterboxd.com/danielquinn/film/miss-oyu/,4,Yes,,2019-01-31
2019-02-02,Fixed Bayonets!,1951,https://letterboxd.com/danielquinn/film/fixed-bayonets/,3.5,,,2019-02-01
2019-02-02,The Myth of the American Sleepover,2010,https://letterboxd.com/danielquinn/film/the-myth-of-the-american-sleepover/,2,,,2019-02-01
2019-02-03,Woman They Almost Lynched,1953,https://letterboxd.com/danielquinn/film/woman-they-almost-lynched/,4,,,2019-02-02
2019-02-04,Forty Guns,1957,https://letterboxd.com/danielquinn/film/forty-guns/,4.5,Yes,,2019-02-03
2019-02-09,Sapphire,1959,https://letterboxd.com/danielquinn/film/sapphire/,3,,,2019-02-08
2019-02-10,X,1998,https://letterboxd.com/danielquinn/film/x-1998/,4,,,2019-02-09
2019-02-10,Concerning Flight: Five Illuminations In Miniature,2004,https://letterboxd.com/danielquinn/film/concerning-flight-five-illuminations-in-miniature/,4,,,2019-02-09
2019-02-10,Discoveries on the Forest Floor 1-3,2006,https://letterboxd.com/danielquinn/film/discoveries-on-the-forest-floor-1-3/,3.5,,,2019-02-09
2019-02-10,The Parable of the Tulip Painter and the Fly,2008,https://letterboxd.com/danielquinn/film/the-parable-of-the-tulip-painter-and-the-fly/,3.5,,,2019-02-09
2019-02-10,Curious Light,2011,https://letterboxd.com/danielquinn/film/curious-light/,4.5,,,2019-02-09
2019-02-10,Looking Glass Insects,2013,https://letterboxd.com/danielquinn/film/looking-glass-insects/,4,,,2019-02-09
